" " "Código [-]" "Gentílico [-]" "Prefeito [2017]" "Área Territorial - km² [2018]" "População estimada - pessoas [2019]" "Densidade demográfica - hab/km² [2010]" "Escolarização <span>6 a 14 anos</span> - % [2010]" "IDHM <span>Índice de desenvolvimento humano municipal</span> [2010]" "Mortalidade infantil - óbitos por mil nascidos vivos [2017]" "Receitas realizadas - R$ (×1000) [2017]" "Despesas empenhadas - R$ (×1000) [2017]" "PIB per capita - R$ [2017]"
"Monte Mor" 3531803 monte-morense "THIAGO GIATTI ASSIS" 240,566 59772 203,61 97,2 0,733 12,96 208286,3551 188798,01223 50978,28
"Morro Agudo" 3531902 morro-agudense "GILBERTO CESAR BARBETI" 1388,127 32968 20,97 95,9 0,712 8,02 131625,99598 118383,03824 41246,43
Morungaba 3532009 morungabense "MARCO ANTONIO DE OLIVEIRA" 146,752 13622 80,2 97,4 0,715 13,16 42617,22848 36025,19595 32111,63
Motuca 3532058 motuquense "JOÃO RICARDO FASCINELI" 228,7 4758 18,76 95,4 0,741 29,41 20086,85249 16600,73756 18633,85
"Murutinga do Sul" 3532108 murutinguense "GILSON PIMENTEL" 250,873 4486 16,69 96,4 0,726 22,73 19191,17473 17259,01202 13386,04
Nantes 3532157 nantense "CELSO DE SOUZA" 286,647 3141 9,46 98,7 0,714 20,41 18811,41613 17735,56037 49339,26
Narandiba 3532207 narandibense "ITAMAR DOS SANTOS SILVA" 357,325 4857 11,98 98,9 0,718 12,5 29968,19232 25844,00546 43174,22
"Natividade da Serra" 3532306 nativense "MARIA DE LOURDES DE OLIVEIRA CARVALHO" 833,372 6661 8,01 98,8 0,655 12,2 27184,7205 23809,02274 10287,63
"Nazaré Paulista" 3532405 nazareano "CANDIDO MURILO PINHEIRO RAMOS" 326,254 18524 50,31 96,9 0,678 9,3 57140,66224 52964,56192 18468,58
"Neves Paulista" 3532504 nevense "NILTON CESAR STUQUI" 219,05 8930 40,18 99,7 0,754 32,61 30049,25058 25781,79133 24413,28
Nhandeara 3532603 nhandearense "JOSE ADALTO BORINI" 436,159 11478 24,61 97,7 0,751 9,71 35956,77035 31429,29041 27900,72
Nipoã 3532702 nipoense "JOSE LOURENCO ALVES" 137,609 5213 31,01 99,2 0,713 13,51 18105,42821 15647,0168 17491,13
"Nova Aliança" 3532801 nova-aliancense "AUGUSTO DONIZETTI FAJAN" 217,515 6973 27,11 99,2 0,738 22,47 26103,39249 22269,94351 28298,63
"Nova Campina" 3532827 "nova campinense" "JUCEMARA FORTES DO NASCIMENTO" 385,375 9755 22,1 99,7 0,651 14,39 29547,96244 24233,46827 24785,83
"Nova Canaã Paulista" 3532843 novacanaense "JOSE MARCOS ALVES" 124,473 1881 16,99 98,8 0,715 50 15723,42712 12571,09646 18514,13
"Nova Castilho" 3532868 castilhense "JOÃO TAMBORLIN NETO" 183,396 1267 6,14 100 0,756 76,92 15879,04919 13113,45443 32062,61
"Nova Europa" 3532900 nova-europense "LUIZ CARLOS DOS SANTOS" 160,25 11186 58 100 0,765 8,33 37237,12013 31643,12851 28247,09
"Nova Granada" 3533007 granadense "TÂNIA LIANA TOLEDO YUGAR" 531,796 21500 36,06 98,6 0,739 11,81 51162,29588 46103,99641 21792,12
"Nova Guataporanga" 3533106 guataporanguense "VAGNER ALVES DE LIMA" 34,158 2316 63,81 99,3 0,726 166,67 17113,04869 12598,9717 12127,1
"Nova Independência" 3533205 independentino "THAUANA DA SILVA PEREIRA DUARTE" 265,029 3969 11,54 98 0,735 19,23 27217,044 22616,214 35842,59
Novais 3533254 novaense "FABIO DONIZETE DA SILVA" 117,772 5830 38,99 100 0,719 41,67 18418,87984 16452,99792 10870,43
"Nova Luzitânia" 3533304 luzitaniense "LAERTE APARECIDO ROCHA" 73,816 4101 46,46 98,6 0,743 32,26 18537,40846 14766,97035 11763,82
"Nova Odessa" 3533403 novaodessense "BENJAMIM BILL VIEIRA DE SOUZA" 73,788 60174 689,48 98,4 0,791 10,85 183777,99214 159548,46645 54529,18
"Novo Horizonte" 3533502 novo-horizontino "TOSHIO TOYOTA" 931,743 41052 39,28 97,7 0,753 9,84 120993,78292 108581,42886 31540,98
Nuporanga 3533601 nuporanguense "ARISTIDES SILVA GOES" 348,265 7432 19,57 97,8 0,746 24,39 38882,6448 34004,59141 71861,01
Ocauçu 3533700 ocauçuense "ALESANDRA COLOMBO MARANA" 301,036 4289 13,86 97,7 0,717 14,08 19503,1206 15190,34513 28924,27
Óleo 3533809 oleense "RUBENS ESTEVES ROQUE" 198,938 2496 13,49 98,9 0,73 37,04 15328,65079 12535,71264 34154,49
Olímpia 3533908 olimpiense "FERNANDO AUGUSTO CUNHA" 802,555 54772 62,32 97,4 0,773 14,95 236517,37307 192876,92923 38350,45
"Onda Verde" 3534005 onda-verdense "FABRICIO PIRES DE CARVALHO" 242,946 4381 16,03 98,7 0,738 16,95 24069,66537 21217,26279 28621,32
Oriente 3534104 orientense "CARLOS EDUARDO BOLDORINI MORIS" 218,668 6515 27,89 97,2 0,77 13,33 19242,27146 16917,37038 15302,62
Orindiúva 3534203 orindiuvense "MAURICIO BRONCA" 247,378 7066 22,87 99,3 0,767 24,69 40163,58444 33719,30236 65081,16
Orlândia 3534302 orlandino "OSWALDO RIBEIRO JUNQUEIRA NETO" 291,765 44028 136,34 98,3 0,78 4,26 173941,85908 137410,76196 41133,95
Osasco 3534401 osasquense "ROGERIO LINS WANDERLEY" 64,954 698418 10264,8 96 0,776 11,79 2216191,55475 2035375,238 111637,85
"Oscar Bressane" 3534500 bressanense "LUIZ ANTONIO ROMANO" 222,13 2603 11,46 96,7 0,749 43,48 16277,63983 14129,58953 32093,75
"Osvaldo Cruz" 3534609 osvaldo-cruzense "EDMAR CARLOS MAZUCATO" 248,038 32879 124,47 97,6 0,762 12,2 82432,6617 70501,1321 26856,49
Ourinhos 3534708 ourinhense "LUCAS POCAY ALVES DA SILVA" 295,818 113542 347,78 98,2 0,778 5,91 296893,2577 255485,07149 26827,36
Ouroeste 3534757 ouroestense "LIVIA LUANA COSTA OLIVEIRA" 288,648 10361 29,1 99,7 0,77 8,4 78183,63605 60533,81886 44407,27
"Ouro Verde" 3534807 ouro-verdense "JOSÉ VALENTIM FERRARI" 266,778 8562 29,15 97,3 0,692 10,2 25262,11619 22785,32283 13542,39
Pacaembu 3534906 pacaembuense "MACIEL DO CARMO COLPAS" 339,375 14197 39,07 98,9 0,725 18,52 41863,00654 37821,93239 14235,14
Palestina 3535002 palestinense "FERNANDO LUIZ SEMEDO" 697,701 12957 15,89 96,6 0,732 7,14 41826,13912 35921,85359 31790,78
"Palmares Paulista" 3535101 palmarense "LUPERCIO ANTONIO BUGANÇA JUNIOR" 82,125 13275 133,14 98,2 0,722 14,29 28222,15482 24820,58274 9297,76
"Palmeira d'Oeste" 3535200 palmeirense "JOSE CESAR MONTANARI" 318,74 9283 30,02 98,5 0,753 11,49 27828,46216 23935,15202 17830,11
Palmital 3535309 palmitalense "JOSE ROBERTO RONQUI" 548,407 22221 38,67 97,2 0,746 19,16 82329,60384 70594,61925 31125,19
Panorama 3535408 panoramense "GIULIO CESAR LIMA PIRES" 356,05 15777 40,93 95,8 0,722 17,86 44391,46296 42264,69893 17297,86
"Paraguaçu Paulista" 3535507 paraguaçuense "ALMIRA RIBAS GARMS" 1001,492 45703 42,22 99,4 0,762 13,49 154327,25499 139277,28116 27292,75
Paraibuna 3535606 paraibunense "VICTOR DE CASSIO MIRANDA" 809,576 18222 21,48 97,2 0,719 4,72 66686,02864 56151,49568 15031,39
Paraíso 3535705 paraisense "WILSON FARID CASSEB" 155,186 6454 37,85 99,1 0,749 12,82 31973,66678 25235,23892 36360,79
Paranapanema 3535804 paranapanemense "JOSÉ MARIA ALVES" 1018,724 20197 17,48 98,1 0,717 6,45 92270,42715 82761,08345 30088,71
Paranapuã 3535903 paranapuense "SERGIO ANTONIO POLARINI" 140,354 4078 27,16 98,4 0,732 14,93 19551,04085 15071,36206 24348,78
Parapuã 3536000 parapuense "GILMAR MARTIN MARTINS" 366,663 10964 29,65 98,9 0,737 10,75 33595,1357 30045,81067 32352,04
Pardinho 3536109 pardinhense "BENEDITO DA ROCHA CAMARGO JUNIOR" 209,894 6435 26,59 98,3 0,727 37,38 33642,32737 28803,40729 45229,31
Pariquera-Açu 3536208 pariquerense "JOSE CARLOS SILVA PINTO" 359,414 19648 51,34 97,1 0,736 6,47 47577,06273 42793,7438 26971,18
Parisi 3536257 parasiano "ROSINEI APARECIDA SILVESTRINI DOS SANTOS" 84,737 2161 24,04 99,6 0,721 51,28 17670,99827 14662,02813 22703,83
"Patrocínio Paulista" 3536307 patrocinense "JOSÉ MAURO BARCELLOS" 602,848 14670 21,56 97,8 0,73 19,51 60479,20741 46915,10802 62782,17
Paulicéia 3536406 pauliceiense "ERMES DA SILVA" 374,091 7366 16,97 94 0,711 8,55 32388,08958 29943,55696 21172,08
Paulínia 3536505 paulinense "DIXON RONAN CARVALHO" 138,777 109424 592,17 97,9 0,795 6,12 1489238,68636 1184810,35885 344847,17
Paulistânia 3536570 paulistaniense "PAULO AUGUSTO GRANCHI" 256,178 1833 6,93 97,5 0,718 47,62 16317,83815 14226,11792 19819,09
"Paulo de Faria" 3536604 paulo-fariense "MARLON JOSE BERNARDES PEREIRA" 737,986 8945 11,63 98,5 0,725 24,69 40555,42368 33910,73375 29179,05
Pederneiras 3536703 pederneirense "VICENTE JULIANO MINGUILI CANELADA" 728,735 46687 56,92 98,3 0,739 9,42 131255,01306 117798,19984 37708,52
"Pedra Bela" 3536802 pedra-belense "ALVARO JESIEL DE LIMA" 158,587 6093 36,45 95,8 0,677 14,49 19836,18553 18808,2233 13185,31
Pedranópolis 3536901 pedranopolense "MARCOS ADRIANO DA SILVA" 260,101 2494 9,83 100 0,742 34,48 21166,27033 15805,77599 25089,75
Pedregulho 3537008 pedregulhense "DIRCEU POLO FILHO" 712,604 16744 22,03 98,4 0,715 4,63 52048,67802 44310,0593 58474,19
Pedreira 3537107 pedreirense "HAMILTON BERNARDES JUNIOR" 108,817 47919 382,7 98,1 0,769 6,24 137402,6991 124707,24961 24218,51
"Pedrinhas Paulista" 3537156 pedrinhense "SERGIO FORNASIER" 152,309 3093 19,28 97,3 0,774 37,04 19656,97603 16963,78292 48852,89
"Pedro de Toledo" 3537206 toledense "ELEAZAR MUNIZ JUNIOR" 670,44 11331 15,22 99,3 0,696 25,42 34703,98334 31020,67674 13585,02
Penápolis 3537305 penapolitano "CELIO JOSE DE OLIVEIRA" 711,315 63407 82,31 98,7 0,759 13,17 176619,52902 162096,10449 25186,01
"Pereira Barreto" 3537404 pereira-barretense "JOAO DE ALTAYR DOMINGUES" 974,247 25669 25,5 98,1 0,766 3,83 95814,24479 82713,09802 31701,06
Pereiras 3537503 pereirense "MIGUEL TOMAZELA" 223,136 8668 33,38 96,8 0,736 19,05 27053,68325 23475,77323 23545,84
Peruíbe 3537602 peruibense "LUIZ MAURÍCIO PASSOS DE CARVALHO PEREIRA" 326,216 68284 184,4 98,6 0,749 17,26 247307,03255 224949,07246 20231,8
Piacatu 3537701 piacatuense "EUCLASIO GARRUTTI" 232,488 5980 22,75 97,5 0,732 61,54 21984,23647 19236,73174 16393,58
Piedade 3537800 piedadense "JOSÉ TADEU DE RESENDE" 746,868 55348 69,82 95,6 0,716 13,68 122533,49585 110298,26169 22104,36
"Pilar do Sul" 3537909 pilarense "ANTONIO JOSE PEREIRA" 681,248 29185 38,77 93,8 0,69 18,04 73533,53137 65266,58378 22309,48
Pindamonhangaba 3538006 pindamonhangabense "ISAEL DOMINGUES" 729,998 168328 201,39 98,2 0,773 13,84 437265,7743 398565,0337 42704,21
Pindorama 3538105 pindoramense "MARIA INÊS BERTINO MIYADA" 184,825 17049 81,37 97,5 0,737 6,29 46751,49637 41310,01861 17733,18
Pinhalzinho 3538204 pinhalzinhense "BENEDITO LAURO DE LIMA" 154,53 15207 84,81 97,8 0,725 13,33 37961,40892 33754,81331 16952,25
Piquerobi 3538303 piquerobiense "VALDIR APARECIDO LOPES" 482,769 3692 7,33 99,4 0,711 52,63 19036,92464 15693,45974 14679,15
Piquete 3538501 piquetense "ANA MARIA DE GOUVÊA" 175,996 13657 80,16 98,8 0,757 19,48 29722,3304 25437,65315 10963,52
Piracaia 3538600 piracaiense "JOSE SILVINO CINTRA" 385,568 27303 65,15 98 0,739 2,74 81669,70253 70592,98437 17636,43
Piracicaba 3538709 piracicabano "BARJAS NEGRI" 1378,069 404142 264,47 97,5 0,785 8,98 1618677,27203 1529177,60687 55111,15
Piraju 3538808 pirajuense "JOSE MARIA COSTA" 504,591 29806 56,44 98,3 0,758 7,81 88014,55865 80339,40458 23505,7
Pirajuí 3538907 pirajuiense "CESAR HENRIQUE DA CUNHA FIALA" 823,758 25492 27,55 97,3 0,749 14,65 64791,56603 55508,57773 18034,04
Pirangi 3539004 piranginense "LUIZ CARLOS DE MORAES" 215,809 11417 49,3 97,8 0,756 15,5 35355,15179 29584,45405 26161,21
"Pirapora do Bom Jesus" 3539103 piraporense "GREGÓRIO RODRIGUES PONTES MAGLIO" 108,489 18895 144,98 97,5 0,727 15,09 58017,85572 53875,6971 21798,12
Pirapozinho 3539202 pirapozense "ORLANDO PADOVAN" 477,673 27527 51,66 98,8 0,776 17,86 73783,01617 66258,08534 35603,9
Pirassununga 3539301 pirassununguense "ADEMIR ALVES LINDO" 727,118 76409 96,38 98,2 0,801 13,68 222456,69896 213997,23691 34524,48
Piratininga 3539400 piratiningano "CARLOS ALESSANDRO FRANCO BORRO DE MATOS" 402,409 13636 30 98,4 0,779 11,3 45924,28939 36606,63632 16317,28
Pitangueiras 3539509 pitangueirense "MARCOS AURÉLIO SORIANO" 430,638 39719 81,99 99 0,723 8,42 118854,89297 103477,89997 30432,76
Planalto 3539608 planaltense "ADEMAR ADRIANO DE OLIVEIRA" 289,825 5237 15,38 99,2 0,719 33,9 26937,60005 22545,37217 43493,17
Platina 3539707 platinense "WAGNER ROBERTO DE LIMA" 327,48 3550 9,77 98,5 0,719 21,74 18777,85413 16151,93922 26033,76
Poá 3539806 poaense "GIANCARLO LOPES DA SILVA" 17,264 117452 6141,05 97,6 0,771 18,19 446332,87975 394505,8237 36511,34
Poloni 3539905 poloniense "ANTONIO JOSE PASSOS" 135,12 6059 40,4 99,5 0,766 14,49 2550,94264 1941,40428 24254,28
Pompéia 3540002 pompeiano "ISABEL CRISTINA ESCORCE JANUÁRIO" 784,674 22014 25,46 98,6 0,786 19,23 87731,5226 73945,40026 38105,48
Pongaí 3540101 pongaiense "ADILSON BRUMATI" 183,399 3416 18,99 97,4 0,755 33,33 17231,881 15468,44883 21916,56
Pontal 3540200 pontalense "ANDRE LUIS CARNEIRO" 356,371 49961 112,94 94,5 0,725 5,36 91779,76343 91504,81147 25478,32
Pontalinda 3540259 pantalindense "ELVIS CARLOS DE SOUSA" 209,525 4628 19,38 98,3 0,702 54,55 20419,78372 18652,77949 18724,91
"Pontes Gestal" 3540309 pontes-gestalense "NATANAEL BORGES DOS SANTOS" 217,505 2577 11,58 97,8 0,732 29,41 25833,2794 22417,52102 58746,11
Populina 3540408 populinense "ADAUTO PINTO" 315,938 4169 13,37 99,6 0,714 25 23913,86681 21750,22199 23201,35
Porangaba 3540507 porangabense "LUIZ CARLOS VIEIRA SOBRINHO" 265,689 9925 31,34 94,7 0,703 20,2 26940,34188 24038,70298 19146,57
"Porto Feliz" 3540606 porto-felicense "ANTONIO CASSIO HABICE PRADO" 556,706 53098 87,83 98,2 0,758 9,47 237880,26644 207343,70731 36690,02
"Porto Ferreira" 3540705 ferreirense "RÔMULO LUÍS DE LIMA RIPA" 244,906 56150 209,88 98,1 0,751 5,36 184540,6666 158623,32425 35629,57
Potim 3540754 potinense "ERICA SOLER SANTOS DE OLIVEIRA" 44,468 24643 436,2 99,3 0,697 23,81 44646,05728 40499,58409 9687,2
Potirendaba 3540804 potirendabano "FLAVIO DANIEL ALVES" 342,492 17361 45,12 98 0,747 4,61 62696,58066 56524,12938 31267,11
Pracinha 3540853 pracinhense "MAURILEI APARECIDO DIAS DA SILVA" 63,054 4093 45,48 100 0,696 - 12402,08938 10838,80943 7485,94
Pradópolis 3540903 pradopolense "SILVIO MARTINS" 167,378 21496 103,82 96,3 0,733 4,41 70105,62358 57915,05729 40953,77
"Praia Grande" 3541000 praia-grandense "ALBERTO PEREIRA MOURÃO" 149,253 325073 1781,87 96,9 0,754 13,83 1416820,99938 1282662,66264 21574,5
Pratânia 3541059 pratino "DAVI PIRES BATISTA" 175,1 5261 26,26 97,7 0,701 14,71 20636,81564 18425,79704 21916,56
"Presidente Alves" 3541109 alvense "VALDEIR DOS REIS" 286,642 4094 14,36 98,9 0,735 16,13 16403,63642 13997,72865 15233,86
"Presidente Bernardes" 3541208 bernardense "LUCCAS INAGUE RODRIGUES" 749,233 13106 18,12 98,5 0,757 30,3 44621,55147 39355,06732 18921,16
"Presidente Epitácio" 3541307 epitaciano "CASSIA REGINA ZAFFANI FURLAN" 1260,281 44200 32,79 98,8 0,75 11,21 100762,90249 87479,82225 19432,67
"Presidente Prudente" 3541406 prudentino "NELSON ROBERTO BUGALHO" 560,637 228743 368,89 97,8 0,806 10,2 683206,23001 646552,34024 34655,21
"Presidente Venceslau" 3541505 venceslauense "JORGE DURAN GONÇALEZ" 755,203 39516 50,1 98,6 0,763 7,08 126626,58684 117611,84149 18255,45
Promissão 3541604 promissense "ARTUR MANOEL NOGUEIRA FRANCO" 779,2 40432 45,78 96,7 0,743 16,55 115005,84254 96701,77294 46224,65
Quadra 3541653 quadrense "LUIZ CARLOS PEREIRA" 205,672 3804 15,73 98,3 0,678 19,23 20917,41061 18426,21274 24157,62
Quatá 3541703 quataense "MARCELO DE SOUZA PECCHIO" 651,341 14109 19,68 98,7 0,738 6,71 49974,77317 44181,77808 32962,28
Queiroz 3541802 queirozense "ANA VIRTUDES MIRON SOLER" 234,914 3406 12,01 98,1 0,715 19,61 22185,9865 19082,98897 112903,88
Queluz 3541901 queluzense "LAURINDO JOAQUIM DA SILVA GARCEZ" 249,399 13420 45,27 98 0,722 9,01 38623,04826 33674,43423 25107,37
Quintana 3542008 quintanense "JOSÉ NILTON DOS SANTOS" 318,937 6638 18,79 98,1 0,732 23,53 25965,38474 22321,00397 24080,77
Rafard 3542107 rafardense "ILSON DONIZETE MAIA" 121,645 9076 70,8 98,3 0,745 9,26 40615,26321 34699,74755 36010,94
Rancharia 3542206 ranchariense "ALBERTO CESAR CENTEIO DE ARAUJO" 1587,498 29707 18,14 97,5 0,751 22,96 97943,57859 85198,20751 44388,59
"Redenção da Serra" 3542305 rendencense "RICARDO EVANGELISTA LOBATO" 309,441 3851 12,52 95,2 0,657 20 17915,64921 15779,90827 14593,53
"Regente Feijó" 3542404 regentense "MARCO ANTONIO PEREIRA DA ROCHA" 263,28 20261 69,77 98,8 0,768 4,03 62778,31766 57647,13876 32820,69
Reginópolis 3542503 reginopolitano "CAROLINA ARAÚJO DE SOUSA VERÍSSIMO" 410,406 9621 17,83 98,8 0,728 15,38 26825,04292 21589,24047 16273,37
Registro 3542602 registrense "GILSON WAGNER FANTIN" 722,201 56322 75,11 97,3 0,754 6,31 183948,63276 163562,12876 34572,53
Restinga 3542701 restinguense "AMARILDO TOMAS DO NASCIMENTO" 245,746 7593 26,8 98,6 0,705 17,54 27764,77117 24473,16489 22554,6
Ribeira 3542800 ribeirense "JONAS DIAS BATISTA" 335,759 3340 10 97 0,698 63,83 17956,11432 15014,25486 13953,9
"Ribeirão Bonito" 3542909 ribeirão-bonitense "FRANCISCO JOSE CAMPANER" 471,553 13219 25,73 98,7 0,712 14,18 37513,44987 33540,51695 20914,86
"Ribeirão Branco" 3543006 ribeirão-branquense "MAURO JOSÉ TEIXEIRA" 697,5 16444 26,19 97,5 0,639 33,71 46317,57908 38963,85758 22085,84
"Ribeirão Corrente" 3543105 ribeirão-correntense "ANTONIO MIGUEL SERAFIM" 148,332 4718 28,81 100 0,711 30,3 21819,42408 19577,53411 18701,75
"Ribeirão do Sul" 3543204 ribeirão-sulense "ELIANA MARIA RORATO MANSO" 203,208 4541 21,83 99 0,747 22,22 21555,29534 18929,58248 31053,11
"Ribeirão dos Índios" 3543238 ribeirindio "JOSÉ AMAURI LENZONI" 196,446 2225 11,14 98,6 0,721 45,45 16031,01851 12544,09571 16817,93
"Ribeirão Grande" 3543253 "ribeirão grandense" "ELIANA DOS SANTOS SILVA" 333,363 7673 22,26 96,8 0,705 11,49 30160,19922 24670,96158 38485,65
"Ribeirão Pires" 3543303 ribeirão-pirense "ADLER ALFREDO JARDIM TEIXEIRA" 99,075 123393 1140,73 97,4 0,784 9,15 295223,17612 273711,16042 25002,17
"Ribeirão Preto" 3543402 ribeirão-pretano "ANTONIO DUARTE NOGUEIRA JUNIOR" 650,916 703293 928,92 96,9 0,8 9,19 2888565,2922 2497642,50729 51759,84
Riversul 3543501 riversulense "JOSÉ GUILHERME GOMES" 385,878 5524 15,96 95,9 0,664 15,87 18672,1 18032,81346 11204,04
Rifaina 3543600 rifainense "HUGO CESAR LOURENÇO" 162,508 3629 21,14 99,2 0,74 23,26 33617,0077 27802,57514 30891,69
Rincão 3543709 rinconense "EDSON BRITO BOLITO" 316,639 10799 32,96 98,2 0,734 7,75 31872,72117 29170,87756 19751,06
Rinópolis 3543808 rinopolense "JOSE FERREIRA DE OLIVEIRA NETO" 358,481 9981 27,73 98,6 0,723 28,57 29172,65856 25769,17976 23968,34
"Rio Claro" 3543907 rio-clarense "JOAO TEIXEIRA JUNIOR" 498,422 206424 373,69 98,2 0,803 11,81 803525,41222 732412,03469 46406,99
"Rio das Pedras" 3544004 rio-pedrense "ANTONIO CARLOS DEFAVARI" 226,657 35228 130,16 98,4 0,759 5,15 102407,19133 94627,13742 35189,43
"Rio Grande da Serra" 3544103 "riogranserrense ou serrano ou riogransense" "LUIS GABRIEL FERNANDES DA SILVEIRA" 36,341 50846 1210,04 98,2 0,749 8 88976,07302 72897,05085 12365,16
Riolândia 3544202 riolandense "FABIANA BARCELOS FERREIRA" 631,897 12518 16,7 96,7 0,703 9,09 38925,72303 34885,75768 18728,6
Rosana 3544251 rosanense "SILVIO GABRIEL" 744,011 16643 26,51 98,1 0,764 13,04 93680,95622 80955,72407 70531,04
Roseira 3544301 roseirense "JONAS POLYDORO" 130,654 10712 73,47 98,7 0,737 37,59 33895,39412 30019,64446 26969,85
Rubiácea 3544400 rubiacense "LENIRA MARIA SILVA DE NOVAIS" 236,484 3128 11,52 99,5 0,721 28,57 16706,3947 13229,27953 20359,91
Rubinéia 3544509 rubineiense "APARECIDO GOULART" 242,877 3148 11,78 100 0,759 43,48 25539,42748 20094,32874 26297,1
Sabino 3544608 sabinense "EDER RUIZ MAGALHAES DE ANDRADE" 305,285 5590 16,78 97,2 0,728 17,86 24381,55714 21003,27135 21285,04
Sagres 3544707 sagrense "RICARDO RIVED GARCIA" 147,935 2432 16,2 99,2 0,73 38,46 14008,8457 11507,6192 17651,47
Sales 3544806 salense "GENIVALDO DE BRITO CHAVES" 308,555 6331 17,67 100 0,751 17,24 32637,57083 27150,44214 23167,99
"Sales Oliveira" 3544905 salense "EDMAR DUARTE GOMIERO" 305,776 11890 34,58 98,8 0,772 7,52 44247,32066 36537,91764 30865,62
Salesópolis 3545001 salesopolense "VANDERLON OLIVEIRA GOMES" 424,997 17139 36,79 98,4 0,732 5,32 42345,10216 38244,98838 11869
Salmourão 3545100 salmourense "AILSON JOSE DE ALMEIDA" 172,934 5300 27,96 98,3 0,719 27,03 16370,61593 14503,4334 13585,47
Saltinho 3545159 saltinhense "CARLOS ALBERTO LISI" 99,738 8286 70,78 96,8 0,791 21,51 28672,08886 24642,91731 29231,2
Salto 3545209 saltense "JOSE GERALDO GARCIA" 133,057 118663 792,13 98,4 0,78 7,73 354244,64005 322255,9574 59118,2
"Salto de Pirapora" 3545308 saltense "JOEL DAVID HADDAD" 280,509 45422 143,02 98,6 0,729 12,94 131729,43224 119093,116 36783,17
"Salto Grande" 3545407 salto-grandense "JOÃO CARLOS RIBEIRO" 188,441 9331 46,64 96,5 0,704 9,17 29971,47426 26332,54072 22588,75
Sandovalina 3545506 "sandovalino ou sandovalinense" "AMANDA LIMA DE OLIVEIRA" 455,856 4302 8,13 98,2 0,709 18,87 32307,83146 25945,94712 95062,51
"Santa Adélia" 3545605 santa-adeliense "GUILHERME COLOMBO DA SILVA" 330,269 15480 43,32 100 0,76 10,93 45504,82836 41282,03322 21085,42
"Santa Albertina" 3545704 santa-albertinense "VANDERCI NOVELLI" 272,692 6008 20,98 98,8 0,728 46,15 28804,62392 25666,63718 32341,25
"Santa Bárbara d'Oeste" 3545803 barbarense "DENIS EDUARDO ANDIA" 271,03 193475 664,49 98,4 0,781 9,95 525487,17725 508262,75516 28635,77
"Santa Branca" 3546009 santa-branquense "CELSO SIMÃO LEITE" 272,238 14788 50,56 98,8 0,735 48,78 46517,46241 43004,41533 16811,09
"Santa Clara d'Oeste" 3546108 santa-clarense "WAIR JACINTO ZAPELÃO" 183,458 2115 11,36 98,5 0,733 48,78 17757,40355 15312,84899 31470,7
"Santa Cruz da Conceição" 3546207 santa-cruzense "PATRICIA CAPODIFOGLIO LANDGRAF" 150,13 4503 26,66 99,6 0,79 30,3 23274,35012 21752,71564 26735,94
"Santa Cruz da Esperança" 3546256 santacruzense "DIMAR DE BRITO" 148,062 2139 13,19 86,2 0,743 66,67 15779,04758 14680,03002 26352,5
"Santa Cruz das Palmeiras" 3546306 palmeirense "JOSÉ CRECENTINO BUSSAGLIA" 295,337 34361 101,35 97,3 0,728 12,69 79313,66173 75085,50382 15002,54
"Santa Cruz do Rio Pardo" 3546405 santa-cruzense "OTACILIO PARRAS ASSIS" 1114,747 47673 39,44 96,3 0,762 9,04 141989,41307 140035,27044 43319,09
"Santa Ernestina" 3546504 santa-ernestinense "MARCELO APARECIDO VERONEZI" 134,421 5599 41,42 99,2 0,738 16,95 20029,97331 17142,22391 16260,61
"Santa Fé do Sul" 3546603 santa-fé-sulense "ADEMIR MASCHIO" 206,537 32322 141,81 97,9 0,784 6,9 156348,19314 143270,66428 31876,28
"Santa Gertrudes" 3546702 santa-gertrudense "ROGERIO PASCON" 98,291 26898 220,1 98,3 0,737 3,16 105948,38071 95702,11402 61314,55
"Santa Isabel" 3546801 isabelense "FÁBIA DA SILVA PORTO ROSSETTI" 363,332 57386 138,87 97,8 0,738 9,75 151362,75039 139020,52821 24165,96
"Santa Lúcia" 3546900 santa-luciense "LUIZ ANTONIO NOLI" 154,033 8817 53,55 98,6 0,737 20,2 21826,35578 17968,46151 14542,29
"Santa Maria da Serra" 3547007 serrense "NARCISO BENEDITO BISTAFA" 252,621 6173 21,43 97,5 0,686 12,35 22804,66772 18588,87639 21028,36
"Santa Mercedes" 3547106 mercedense "MANOEL DONIZETE DE OLIVEIRA" 166,753 2939 16,96 98,8 0,739 27,03 15161,8698 13558,66328 26205,46
"Santana da Ponte Pensa" 3547205 santanense-da-ponte-pensa "JOSÉ APARECIDO DE MELO" 129,888 1487 12,6 100 0,773 111,11 13968,35312 11138,00382 22221,48
"Santana de Parnaíba" 3547304 parnaibano "ELVIS LEONARDO CEZAR" 179,949 139447 604,74 97,3 0,814 8,32 923581,45122 694322,6095 65083,16
"Santa Rita d'Oeste" 3547403 santa-ritense "ALAOR PASIAN" 209,8 2498 12,1 100 0,761 52,63 19386,20853 15557,07891 22250,51
"Santa Rita do Passa Quatro" 3547502 santa-ritense "LEANDRO LUCIANO DOS SANTOS" 754,141 27557 35,11 97,8 0,775 20,16 80902,27423 79463,84533 23239,54
